5.800000E-01	2.034236E-02
5.820000E-01	2.025046E-02
5.840000E-01	2.015855E-02
5.860000E-01	2.007634E-02
5.880000E-01	2.000006E-02
5.900000E-01	1.992378E-02
5.920000E-01	1.984750E-02
5.940000E-01	1.977123E-02
5.960000E-01	1.969495E-02
5.980000E-01	1.962778E-02
6.000000E-01	1.956398E-02
6.020000E-01	1.950018E-02
6.040000E-01	1.943638E-02
6.060000E-01	1.937258E-02
6.080000E-01	1.930929E-02
6.100000E-01	1.925562E-02
6.120000E-01	1.920196E-02
6.140000E-01	1.914829E-02
6.160000E-01	1.909463E-02
6.180000E-01	1.904096E-02
6.200000E-01	1.899214E-02
6.220000E-01	1.894687E-02
6.240000E-01	1.890161E-02
6.260000E-01	1.885634E-02
6.280000E-01	1.881107E-02
6.300000E-01	1.876793E-02
6.320000E-01	1.872973E-02
6.340000E-01	1.869154E-02
6.360000E-01	1.865334E-02
6.380000E-01	1.861514E-02
6.400000E-01	1.857827E-02
6.420000E-01	1.854613E-02
6.440000E-01	1.851399E-02
6.460000E-01	1.848185E-02
6.480000E-01	1.844971E-02
6.500000E-01	1.841929E-02
6.520000E-01	1.839242E-02
6.540000E-01	1.836555E-02
6.560000E-01	1.833869E-02
6.580000E-01	1.831182E-02
6.600000E-01	1.828782E-02
6.620000E-01	1.826563E-02
6.640000E-01	1.824344E-02
6.660000E-01	1.822125E-02
6.680000E-01	1.819938E-02
6.700000E-01	1.818141E-02
6.720000E-01	1.816344E-02
6.740000E-01	1.814547E-02
6.760000E-01	1.812750E-02
6.780000E-01	1.811227E-02
6.800000E-01	1.809817E-02
6.820000E-01	1.808406E-02
6.840000E-01	1.806996E-02
6.860000E-01	1.805767E-02
6.880000E-01	1.804718E-02
6.900000E-01	1.803669E-02
6.920000E-01	1.802619E-02
6.940000E-01	1.801725E-02
6.960000E-01	1.801018E-02
6.980000E-01	1.800310E-02
7.000000E-01	1.799603E-02
7.020000E-01	1.799078E-02
7.040000E-01	1.798700E-02
7.060000E-01	1.798321E-02
7.080000E-01	1.797943E-02
7.100000E-01	1.797821E-02
7.120000E-01	1.797763E-02
7.140000E-01	1.797706E-02
7.160000E-01	1.797707E-02
7.180000E-01	1.797966E-02
7.200000E-01	1.798225E-02
7.220000E-01	1.798484E-02
7.240000E-01	1.798863E-02
7.260000E-01	1.799292E-02
7.280000E-01	1.799722E-02
7.300000E-01	1.800000E-02
7.320000E-01	1.800000E-02
7.340000E-01	1.800000E-02
7.360000E-01	1.800000E-02
7.380000E-01	1.800000E-02
7.400000E-01	1.800000E-02
7.420000E-01	1.800000E-02
7.440000E-01	1.800000E-02
7.460000E-01	1.800000E-02
7.480000E-01	1.800000E-02
7.500000E-01	1.800000E-02
7.520000E-01	1.800000E-02
7.540000E-01	1.800000E-02
7.560000E-01	1.800000E-02
7.580000E-01	1.800000E-02
7.600000E-01	1.800000E-02
7.620000E-01	1.800000E-02
7.640000E-01	1.800000E-02
7.660000E-01	1.800000E-02
7.680000E-01	1.800000E-02
7.700000E-01	1.800000E-02
7.720000E-01	1.800000E-02
7.740000E-01	1.800000E-02
7.760000E-01	1.800000E-02
7.780000E-01	1.800000E-02
7.800000E-01	1.800000E-02
7.820000E-01	1.800000E-02
7.840000E-01	1.800000E-02
7.860000E-01	1.800000E-02
7.880000E-01	1.800000E-02
7.900000E-01	1.800000E-02
7.920000E-01	1.800000E-02
7.940000E-01	1.800000E-02
7.960000E-01	1.800000E-02
7.980000E-01	1.800000E-02
8.000000E-01	1.800000E-02
8.020000E-01	1.800000E-02
8.040000E-01	1.800000E-02
8.060000E-01	1.800000E-02
8.080000E-01	1.800000E-02
8.100000E-01	1.800000E-02
8.120000E-01	1.800000E-02
8.140000E-01	1.800000E-02
8.160000E-01	1.800000E-02
8.180000E-01	1.800000E-02
8.200000E-01	1.800000E-02
8.220000E-01	1.800000E-02
8.240000E-01	1.800000E-02
8.260000E-01	1.800000E-02
8.280000E-01	1.800000E-02
8.300000E-01	1.800000E-02
8.320000E-01	1.800000E-02
8.340000E-01	1.800000E-02
8.360000E-01	1.800000E-02
8.380000E-01	1.800000E-02
8.400000E-01	1.800000E-02
8.420000E-01	1.800000E-02
8.440000E-01	1.800000E-02
8.460000E-01	1.800000E-02
8.480000E-01	1.800000E-02
8.500000E-01	1.800000E-02
8.520000E-01	1.800000E-02
8.540000E-01	1.800000E-02
8.560000E-01	1.800000E-02
8.580000E-01	1.800000E-02
8.600000E-01	1.800000E-02
8.620000E-01	1.800000E-02
8.640000E-01	1.800000E-02
8.660000E-01	1.800000E-02
8.680000E-01	1.800000E-02
8.700000E-01	1.800000E-02
8.720000E-01	1.800000E-02
8.740000E-01	1.800000E-02
8.760000E-01	1.800000E-02
8.780000E-01	1.800000E-02
8.800000E-01	1.800000E-02
8.820000E-01	1.800000E-02
8.840000E-01	1.800000E-02
8.860000E-01	1.800000E-02
8.880000E-01	1.800000E-02
8.900000E-01	1.800000E-02
8.920000E-01	1.800000E-02
8.940000E-01	1.800000E-02
8.960000E-01	1.800000E-02
8.980000E-01	1.800000E-02
9.000000E-01	1.800000E-02
9.020000E-01	1.800000E-02
9.040000E-01	1.800000E-02
9.060000E-01	1.800000E-02
9.080000E-01	1.800000E-02
9.100000E-01	1.800000E-02
9.120000E-01	1.800000E-02
9.140000E-01	1.800000E-02
