3.528436E+02	1.424918E+03	2.918475E-02	1.374063E-01	5.366506E-03	5.436595E-02	2.907807E-02	8.545653E-04	5.983298E-08	2.817690E-05	1.040778E-03	4.693595E-04	1.395395E-05	8.574146E-05	2.882537E-05	7.930773E-05	4.326970E-05	1.351382E-07	8.704121E-04	9.838413E-04
3.764325E+02	1.432585E+03	2.964800E-02	1.362700E-01	5.090760E-03	5.499245E-02	2.931172E-02	8.504322E-04	6.319624E-08	2.774940E-05	1.022211E-03	4.537642E-04	1.352239E-05	8.994389E-05	2.757036E-05	7.989541E-05	4.259321E-05	1.375128E-07	9.332352E-04	1.046016E-03
4.000215E+02	1.440252E+03	3.011125E-02	1.351336E-01	4.815014E-03	5.561895E-02	2.954537E-02	8.462992E-04	6.655949E-08	2.732190E-05	1.003643E-03	4.381690E-04	1.309083E-05	9.414631E-05	2.631535E-05	8.048309E-05	4.191671E-05	1.398875E-07	9.960582E-04	1.108191E-03
4.242077E+02	1.447632E+03	3.057450E-02	1.340268E-01	4.554382E-03	5.622307E-02	2.975557E-02	8.409687E-04	6.968867E-08	2.682276E-05	9.830312E-04	4.222686E-04	1.265439E-05	9.834786E-05	2.516324E-05	8.073565E-05	4.126686E-05	1.422962E-07	1.061863E-03	1.172376E-03
4.490922E+02	1.454677E+03	3.103775E-02	1.329546E-01	4.311418E-03	5.680101E-02	2.993837E-02	8.342387E-04	7.254422E-08	2.623990E-05	9.600304E-04	4.060115E-04	1.221225E-05	1.025484E-04	2.413139E-05	8.059648E-05	4.064814E-05	1.447446E-07	1.131153E-03	1.238911E-03
4.739768E+02	1.461722E+03	3.150100E-02	1.318823E-01	4.068455E-03	5.737895E-02	3.012117E-02	8.275086E-04	7.539977E-08	2.565703E-05	9.370296E-04	3.897543E-04	1.177012E-05	1.067489E-04	2.309954E-05	8.045731E-05	4.002943E-05	1.471931E-07	1.200443E-03	1.305445E-03
4.989231E+02	1.468664E+03	3.196425E-02	1.308217E-01	3.830903E-03	5.794833E-02	3.029513E-02	8.204032E-04	7.811992E-08	2.505443E-05	9.134873E-04	3.735228E-04	1.132891E-05	1.109298E-04	2.210288E-05	8.020126E-05	3.942078E-05	1.496565E-07	1.270580E-03	1.372468E-03
5.241750E+02	1.475094E+03	3.242750E-02	1.298187E-01	3.620081E-03	5.847541E-02	3.042543E-02	8.114434E-04	8.017136E-08	2.435436E-05	8.872710E-04	3.574175E-04	1.089229E-05	1.150136E-04	2.128002E-05	7.936793E-05	3.886188E-05	1.521939E-07	1.344898E-03	1.441907E-03
5.494269E+02	1.481524E+03	3.289075E-02	1.288157E-01	3.409258E-03	5.900249E-02	3.055574E-02	8.024836E-04	8.222280E-08	2.365429E-05	8.610547E-04	3.413122E-04	1.045567E-05	1.190974E-04	2.045716E-05	7.853461E-05	3.830298E-05	1.547312E-07	1.419217E-03	1.511345E-03
5.746787E+02	1.487954E+03	3.335400E-02	1.278126E-01	3.198436E-03	5.952957E-02	3.068604E-02	7.935239E-04	8.427424E-08	2.295422E-05	8.348384E-04	3.252069E-04	1.001905E-05	1.231812E-04	1.963430E-05	7.770128E-05	3.774408E-05	1.572685E-07	1.493535E-03	1.580784E-03
5.993769E+02	1.493888E+03	3.381725E-02	1.268708E-01	3.013347E-03	6.001296E-02	3.077216E-02	7.830855E-04	8.548844E-08	2.219418E-05	8.070729E-04	3.097925E-04	9.598606E-06	1.270795E-04	1.896773E-05	7.636499E-05	3.723423E-05	1.598946E-07	1.570557E-03	1.651314E-03
6.239726E+02	1.499731E+03	3.428050E-02	1.259404E-01	2.833024E-03	6.048825E-02	3.085010E-02	7.723734E-04	8.654758E-08	2.142302E-05	7.790206E-04	2.945061E-04	9.181153E-06	1.309435E-04	1.833011E-05	7.493555E-05	3.673346E-05	1.625372E-07	1.648080E-03	1.722048E-03
6.485683E+02	1.505573E+03	3.474375E-02	1.250099E-01	2.652702E-03	6.096355E-02	3.092804E-02	7.616613E-04	8.760672E-08	2.065186E-05	7.509683E-04	2.792197E-04	8.763699E-06	1.348075E-04	1.769249E-05	7.350611E-05	3.623268E-05	1.651798E-07	1.725603E-03	1.792781E-03
6.723420E+02	1.511140E+03	3.520700E-02	1.241166E-01	2.486532E-03	6.141299E-02	3.098052E-02	7.503350E-04	8.814273E-08	1.986822E-05	7.226720E-04	2.645817E-04	8.361038E-06	1.385190E-04	1.713354E-05	7.184829E-05	3.575919E-05	1.678842E-07	1.803725E-03	1.863363E-03
6.953066E+02	1.516436E+03	3.567025E-02	1.232599E-01	2.334295E-03	6.183699E-02	3.100794E-02	7.384041E-04	8.816376E-08	1.907228E-05	6.941355E-04	2.505821E-04	7.972937E-06	1.420802E-04	1.665203E-05	6.996564E-05	3.531255E-05	1.706496E-07	1.882437E-03	1.933797E-03
7.182711E+02	1.521733E+03	3.613350E-02	1.224033E-01	2.182059E-03	6.226099E-02	3.103536E-02	7.264733E-04	8.818478E-08	1.827635E-05	6.655990E-04	2.365825E-04	7.584837E-06	1.456414E-04	1.617052E-05	6.808299E-05	3.486591E-05	1.734149E-07	1.961148E-03	2.004231E-03
7.408312E+02	1.526948E+03	3.659675E-02	1.215587E-01	2.033997E-03	6.267678E-02	3.105494E-02	7.144288E-04	8.804835E-08	1.748294E-05	6.371763E-04	2.228400E-04	7.202666E-06	1.491428E-04	1.570981E-05	6.615195E-05	3.442737E-05	1.762037E-07	2.039725E-03	2.074380E-03
7.613558E+02	1.531753E+03	3.706000E-02	1.207750E-01	1.906941E-03	6.305125E-02	3.103508E-02	7.018127E-04	8.711962E-08	1.670229E-05	6.093261E-04	2.103914E-04	6.850331E-06	1.523427E-04	1.535375E-05	6.397741E-05	3.402961E-05	1.791103E-07	2.117625E-03	2.143089E-03
7.818804E+02	1.536558E+03	3.752325E-02	1.199914E-01	1.779885E-03	6.342573E-02	3.101523E-02	6.891966E-04	8.619088E-08	1.592163E-05	5.814759E-04	1.979427E-04	6.497996E-06	1.555426E-04	1.499769E-05	6.180288E-05	3.363184E-05	1.820170E-07	2.195526E-03	2.211799E-03
8.024050E+02	1.541363E+03	3.798650E-02	1.192077E-01	1.652829E-03	6.380020E-02	3.099538E-02	6.765805E-04	8.526215E-08	1.514098E-05	5.536256E-04	1.854941E-04	6.145662E-06	1.587425E-04	1.464163E-05	5.962834E-05	3.323408E-05	1.849237E-07	2.273426E-03	2.280509E-03
8.203806E+02	1.545803E+03	3.844975E-02	1.184837E-01	1.544428E-03	6.413517E-02	3.093912E-02	6.637963E-04	8.368473E-08	1.439877E-05	5.271159E-04	1.744335E-04	5.826079E-06	1.616080E-04	1.436693E-05	5.733851E-05	3.287278E-05	1.879659E-07	2.349110E-03	2.346782E-03
8.378906E+02	1.550177E+03	3.891300E-02	1.177706E-01	1.439434E-03	6.446292E-02	3.087621E-02	6.509814E-04	8.198884E-08	1.366359E-05	5.008509E-04	1.636263E-04	5.512478E-06	1.644125E-04	1.410708E-05	5.502762E-05	3.251814E-05	1.910330E-07	2.424390E-03	2.412611E-03
8.554007E+02	1.554551E+03	3.937625E-02	1.170574E-01	1.334439E-03	6.479067E-02	3.081331E-02	6.381665E-04	8.029296E-08	1.292841E-05	4.745860E-04	1.528191E-04	5.198876E-06	1.672170E-04	1.384723E-05	5.271673E-05	3.216350E-05	1.941001E-07	2.499670E-03	2.478439E-03
8.710523E+02	1.558718E+03	3.983950E-02	1.163814E-01	1.240027E-03	6.509431E-02	3.072903E-02	6.254681E-04	7.829478E-08	1.222943E-05	4.495415E-04	1.429069E-04	4.907008E-06	1.697939E-04	1.362662E-05	5.040365E-05	3.182971E-05	1.972676E-07	2.572653E-03	2.542192E-03
